Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Ed_mean,Ed_variance,Ed_not_zero_mean,Ed_not_zero_variance,Ed_region_mean,Ed_region_rc_mean,Ed_region_variance,Ed_region_max,Ed_region_min,Ed_region_top_50,Ed_region_top_25,Fp_region_ratio_mean,Fp_non_region_ratio_mean,Fp_cell_ratio_mean,Fp_region_pixels,Fp_non_region_pixels,Fp_cell_pixels,Fp_cell_MCC,Fp_region_PCC,Fp_cell_PCC,Fp_region_MOC,Fp_cell_MOC,Rc_cell_mean,Rc_cell_max,Rc_cell_min,Rc_cell_var,Rc_region_mean,Rc_region_max,Rc_region_min,Rc_region_var,Rc_non_region_mean,Rc_non_region_max,Rc_non_region_min,Rc_non_region_var
A549,4,DAC,61,2,20.55,6,0.123212531208992,0.002637888304889202,0.12884052097797394,0.0020332662388682365,0.07936844229698181,2.257948875427246,0.0008983873412944376,0.17759588360786438,0,0.10322321206331253,0.11788469552993774,1.3383628129959106,1.8447818,1.8375912,458,31798,32256,0.7807288,-0.555227995,0.4576174,0.9609524607658386,0.97319365,3.6175754,8.567601,0,1.4915663,2.257948875427246,4.444592475891113,0.9542492032051086,0.5478892922401428,3.6371589,8.567601,0,1.4781489
A549,4,DAC,61,2,20.55,7,0.24119071662425995,0.0014310572296380997,0.24119071662425995,0.0014310572296380997,0.16129866242408752,1.4762829542160034,0.0005975188105367124,0.23150351643562317,0.08761836588382721,0.18069373071193695,0.19152289628982544,1.156179666519165,1.8259579,1.8158562,500,32652,33152,0.7968889,0.16806098818778992,0.3093797,0.9878934025764465,0.98309165,2.2210271,3.3042061,1.016844,0.11237992,1.4762829542160034,1.9436860084533691,1.0168440341949463,0.044818215072155,2.2324317,3.3042061,1.1170628,0.104791164
A549,4,DAC,61,2,20.55,8,0.15134835243225098,0.035566993057727814,0.33907416462898254,0.016029736027121544,0.19618549942970276,1.6392831802368164,0.0013422220945358276,0.27923038601875305,0.13558420538902283,0.22961406409740448,0.24162285029888153,1.291159987449646,1.3315665,1.3314635,200,78376,78576,0.97601324,-0.726449847,0.67089677,0.9793791174888611,0.86724836,1.3808746,6.366662,0,3.0261135,1.6392831802368164,2.1723883152008057,1.167068362236023,0.0891655832529068,1.3802153,6.366662,0,3.0334375
A549,4,DAC,61,2,20.55,9,0.15389783680438995,0.008729525841772556,0.19269852340221405,0.0034535767044872046,0.12434739619493484,1.560354471206665,0.0007541014347225428,0.19854752719402313,0.047448813915252686,0.14617592096328735,0.1597275286912918,1.0261774063110352,1.3643163,1.3633444,500,173452,173952,0.9857241,0.2420957088470459,0.605254,0.9925320744514465,0.9500138,2.3053975,7.613696,0,2.144425,1.560354471206665,2.213367223739624,1.0531747341156006,0.045369360595941544,2.3075452,7.613696,0,2.1488712
A549,4,DAC,61,2,20.55,10,0.0986177995800972,0.0021528226789087057,0.11054421216249466,0.0010947808623313904,0.09615813195705414,1.1254369020462036,0.0005059464019723237,0.17218856513500214,0.026396233588457108,0.11434134840965271,0.12648575007915497,0.8097936511039734,0.7681751,0.76858616,500,50108,50608,0.77457905,-0.004670806,0.9053066,0.9896506667137146,0.9792957,1.0683713,2.5737977,0,0.21322781,1.1254369020462036,1.6672927141189575,0.7691056132316589,0.028006471693515778,1.067802,2.5737977,0,0.21504316
A549,4,DAC,61,2,20.55,11,0.2845723330974579,0.05233924090862274,0.4582303762435913,0.0047034695744514465,0.39602357149124146,3.8270130157470703,0.00331425154581666,0.5359141826629639,0.1809975802898407,0.4406626224517822,0.46109217405319214,2.4793014526367188,2.5247877,2.5241094,499,32957,33456,0.9361381,0.37645310163497925,0.76630515,0.9873849749565125,0.97602206,2.8198824,7.0549817,0,5.096275,3.8270130157470703,4.883833408355713,2.3129191398620605,0.2305040955543518,2.8046334,7.0549817,0,5.154357
A549,4,DAC,61,2,20.55,12,0.15473833680152893,0.00216715969145298,0.1557224988937378,0.002027686918154359,0.14071165025234222,1.7874699831008911,0.0008909120224416256,0.20596586167812347,0.055761776864528656,0.16441360116004944,0.17758603394031525,1.2528278827667236,1.2960112,1.2957226,296,44008,44304,0.76180774,-0.617232621,0.68319225,0.9921268820762634,0.97652465,1.9478319,3.441777,0,0.1804992,1.7874699831008911,2.3160407543182373,1.3127906322479248,0.047578468918800354,1.9489104,3.441777,0,0.18121909
A549,4,DAC,61,2,20.55,13,0.16180820763111115,0.007720163092017174,0.19077353179454803,0.003576335497200489,0.1534000039100647,4.077851295471191,0.0012173107825219631,0.2636756896972656,0.03949356824159622,0.18122005462646484,0.19632118940353394,2.4027321338653564,2.6954384,2.6919363,643,53101,53744,0.8496019,0.4192008376121521,0.81867105,0.9932661056518555,0.96597016,4.6633267,12.159936,0,5.290228,4.077851295471191,4.991157054901123,2.856844663619995,0.2126891016960144,4.670416,12.159936,0,5.3475113
A549,4,DAC,62,2,20.55,1,0.10346873104572296,0.01812061294913292,0.2663736045360565,0.003256788244470954,0.19564494490623474,2.308598518371582,0.0008537789690308273,0.2505761981010437,0.11997771263122559,0.21985015273094177,0.23288023471832275,1.3692277669906616,1.3339924,1.3340632,100,49548,49648,0.9841683,-0.309628218,0.8494453,0.9971680045127869,0.9669653,1.3677332,6.509182,0,3.1186018,2.308598518371582,3.0361058712005615,1.7945510149002075,0.04265744239091873,1.3658344,6.509182,0,3.12302
A549,4,DAC,62,2,20.55,2,0.039782240986824036,0.0025912770070135593,0.09208052605390549,0.0011821537045761943,0.04278099536895752,0.43334710597991943,0.001215904369018972,0.140789195895195,0,0.07280729711055756,0.08780363947153091,0.3778911530971527,0.4743352,0.47279403,901,55483,56384,0.75581366,-0.145932302,0.6713417,0.9725244641304016,0.9733204,0.40590104,2.0072331,0,0.2427411,0.43334710597991943,1.126524806022644,0,0.08703507483005524,0.40545535,2.0072331,0,0.24525723
A549,4,DAC,62,2,20.55,3,0.046881113201379776,0.0010432894341647625,0.05862895026803017,0.0006159618496894836,0.038176313042640686,0.8740406632423401,0.0002213333937106654,0.07233671098947525,0,0.05021420121192932,0.05676142871379852,0.5776985883712769,0.7307991,0.72992676,200,34904,35104,0.8609736,0.8294514417648315,0.81120336,0.9914171695709229,0.97146064,1.0324748,3.4589498,0,0.32964775,0.8740406632423401,1.2608615159988403,0.6135199069976807,0.02188238874077797,1.0333824,3.4589498,0,0.33126652
A549,4,DAC,62,2,20.55,4,0.09107206761837006,0.005006284452974796,0.1291457861661911,0.0021821605041623116,0.06899400055408478,0.8423069715499878,0.0012934012338519096,0.17084085941314697,0,0.09828151762485504,0.11636703461408615,0.5366964340209961,0.8285383,0.8257668,626,65294,65920,0.93146527,0.5045019388198853,0.5694032,0.9721413254737854,0.9763608,1.2707556,4.435526,0,0.8374891,0.8423069715499878,1.5209360122680664,0,0.07732637226581573,1.2748634,4.435526,0,0.84300035
A549,4,DAC,62,2,20.55,5,0.1829243004322052,0.01989409700036049,0.2614886164665222,0.00789475254714489,0.15428762137889862,1.7576793432235718,0.002917319303378463,0.34814882278442383,0.02124057151377201,0.1971973329782486,0.2293209582567215,1.1202075481414795,1.5002512,1.49701,1000,116264,117264,0.51646894,0.3254650831222534,0.5503641,0.9672128558158875,0.89468086,2.1360824,7.782571,0,2.9531667,1.7576793432235718,3.4953365325927734,1.0211181640625,0.26440075039863586,2.1393373,7.782571,0,2.9750512
A549,4,DAC,63,2,20.55,1,0.14360995590686798,0.005113021470606327,0.16085617244243622,0.0029528893064707518,0.09843617677688599,1.1809985637664795,0.00045092060463503003,0.15633878111839294,0.03625506907701492,0.11517895013093948,0.1268903911113739,0.8035464286804199,1.1841065,1.1804432,400,41152,41552,0.9488046,0.05160997807979584,0.6817716,0.9961193799972534,0.9642577,1.826153,5.3790894,0,0.7843027,1.1809985637664795,1.5412135124206543,0.8951901197433472,0.01271806564182043,1.8324243,5.3790894,0,0.7877175
A549,4,DAC,63,2,20.55,2,0.07724279910326004,0.0053915479220449924,0.12870658934116364,0.002359991893172264,0.0889817401766777,1.1984971761703491,0.0009829950286075473,0.20068855583667755,0.0009096752619370818,0.11401621997356415,0.12915848195552826,0.7099926471710205,0.8092927,0.8081363,700,59412,60112,0.9128299,-0.186481684,0.68248236,0.9883980751037598,0.965525,1.1190937,6.602389,0,1.0398883,1.1984971761703491,2.0044236183166504,0.6527432203292847,0.053758654743433,1.1181582,6.602389,0,1.0514317
A549,4,DAC,63,2,20.55,3,0.16299067437648773,0.0045068347826600075,0.1709437072277069,0.003367221914231777,0.11255420744419098,1.4643703699111938,0.0007802710169926286,0.20386072993278503,0.0430644266307354,0.13524438440799713,0.14925675094127655,0.9973187446594238,1.5308547,1.5277997,200,34728,34928,0.6081745,-0.70770514,0.544705,0.9835754632949829,0.9378043,2.3025272,5.4034047,0,0.86288196,1.4643703699111938,2.289422035217285,0.9332156181335449,0.07531831413507462,2.3073547,5.4034047,0,0.8633485
A549,4,DAC,63,2,20.55,4,0.09723783284425735,0.005909351631999016,0.14231567084789276,0.0022335455287247896,0.09330691397190094,1.2681379318237305,0.0014959871768951416,0.21452836692333221,0.016477417200803757,0.12453793734312057,0.14733891189098358,0.8003219962120056,0.92570764,0.9245098,396,41060,41456,0.9547651,-0.551790655,0.78614104,0.9096388220787048,0.96284664,1.3486918,5.1486425,0,1.0445503,1.2681379318237305,2.8460259437561035,0.5067152380943298,0.3791084289550781,1.3494687,5.1486425,0,1.050905
A549,4,DAC,63,2,20.55,5,0.18554233014583588,0.0026344035286456347,0.18555036187171936,0.0026330293621867895,0.1284952312707901,2.154243230819702,0.0008343611261807382,0.21772758662700653,0.05001213401556015,0.15157198905944824,0.1641710251569748,1.4229217767715454,1.9722489,1.9593325,1088,45184,46272,0.7782879,-0.083649695,0.38045365,0.9793356657028198,0.97006494,3.1313798,6.206312,1.0165128,0.54976046,2.154243230819702,3.1909468173980713,1.0165127515792847,0.19451217353343964,3.1549087,6.206312,1.2942065,0.53477013
A549,4,DAC,63,2,20.55,6,0.1682075709104538,0.0018222442595288157,0.1682414412498474,0.0018169124377891421,0.11690850555896759,2.2639102935791016,0.0005025484715588391,0.19035878777503967,0.04699255898594856,0.1343931257724762,0.14443984627723694,1.4898079633712769,1.9899805,1.9832476,468,34300,34768,0.6167476,0.2995120584964752,0.4236902,0.9919477701187134,0.9703614,3.176245,6.0552926,0,0.5636448,2.2639102935791016,3.138847827911377,1.630071997642517,0.0829753652215004,3.1886933,6.0552926,0,0.5586913
A549,4,DAC,63,2,20.55,7,0.10107541084289551,0.007945534773170948,0.15641294419765472,0.0036401115357875824,0.08636403828859329,0.5527817010879517,0.0007823205087333918,0.1740739494562149,0.015367110259830952,0.10863050818443298,0.12340667098760605,0.4079541862010956,0.6936237,0.6911483,400,45760,46160,0.88031507,0.1718095988035202,0.47119677,0.9944794774055481,0.94562507,0.8144665,3.732426,0,0.57521707,0.5527817010879517,0.8215276002883911,0.36820051074028015,0.00531781418249011,0.81675404,3.732426,0,0.57959485
A549,4,DAC,63,2,20.55,8,0.213428795337677,0.004544761497527361,0.21617291867733002,0.0040099890902638435,0.10054650902748108,0.8656347393989563,0.0011991852661594748,0.23820707201957703,0.037201836705207825,0.12599694728851318,0.14852042496204376,0.6297247409820557,1.3174852,1.311128,600,64312,64912,0.7903573,-0.364404559,0.44267166,0.9714942574501038,0.92791814,1.9401243,4.5035334,0,0.4658027,0.8656347393989563,2.0647835731506348,0.504025936126709,0.0776914432644844,1.9501486,4.5035334,0,0.4585519
A549,4,DAC,63,2,20.55,9,0.061795324087142944,0.009751477278769016,0.20519864559173584,0.002954761264845729,0.1367843896150589,1.1078717708587646,0.006135084200650454,0.3323585093021393,0,0.19723419845104218,0.2256370186805725,0.7672868967056274,0.7745471,0.7745059,500,87596,88096,0.5723991,-0.019680958,0.7756022,0.9063237309455872,0.9704021,0.49273294,3.7427013,0,0.627501,1.1078717708587646,2.601790189743042,0,0.5008293986320496,0.48922178,3.7427013,0,0.62605184
A549,4,DAC,63,2,20.55,10,0.07805974781513214,0.0038793834391981363,0.11262612789869308,0.0017041723476722836,0.0687573254108429,0.675473153591156,0.0014462878461927176,0.16942521929740906,0,0.09929085522890091,0.11458160728216171,0.4690358340740204,0.5587227,0.55721176,600,35016,35616,0.9552734,-0.253002346,0.74229187,0.9832574129104614,0.9794961,0.67541826,2.2665772,0,0.24601322,0.675473153591156,1.0902113914489746,0,0.028878455981612206,0.6754173,2.2665772,0,0.24973382
A549,4,DAC,7,2,20.55,1,0.05272243544459343,0.0019906489178538322,0.07258577644824982,0.0012988360831514,0.01992877386510372,0.24282564222812653,0.00044674696982838213,0.07109653949737549,0,0.03898189589381218,0.048983920365571976,0.38822224736213684,0.85645026,0.85240823,100,11484,11584,0.18474393,-0.082526378,-0.4070105,0.9962742924690247,0.9453272,0.9447125,3.726469,0,0.5380305,0.24282564222812653,0.5378556847572327,0,0.050952158868312836,0.9508243,3.726469,0,0.5379447
A549,4,DAC,7,2,20.55,2,0.05078255385160446,0.005131641868501902,0.11620746552944183,0.004140050150454044,0.020395653322339058,0.769263744354248,0.0010238930117338896,0.13821382820606232,0,0.040791306644678116,0.07017616927623749,1.1415866613388062,1.601041,1.598484,100,17868,17968,0.3398565,0.02823420986533165,-0.2553519,0.996399998664856,0.9813984,1.7418829,7.290332,0,3.8632104,0.769263744354248,2.3795125484466553,0,0.9046151041984558,1.7473263,7.290332,0,3.8744442
A549,4,DAC,7,2,20.55,3,0.283583402633667,0.018756479024887085,0.32880014181137085,0.0068798912689089775,0.23385532200336456,2.327169418334961,0.0018412783974781632,0.3613791763782501,0.1082381010055542,0.2679777443408966,0.28900012373924255,1.6348481178283691,2.1917315,2.1803942,400,19248,19648,0.5049438,0.3279714286327362,0.2018481,0.9954826831817627,0.97699744,2.9391685,7.4929276,0,2.0227435,2.327169418334961,3.595797061920166,1.6360405683517456,0.09406722337007523,2.9518864,7.4929276,0,2.054879
A549,4,DAC,7,2,20.55,4,0.10479272902011871,0.0036329003050923347,0.1133827418088913,0.0029567352030426264,0.06877051293849945,1.314679741859436,0.000999917509034276,0.16671472787857056,0,0.09426996111869812,0.10939988493919373,0.9674054980278015,1.59237,1.5823545,400,24560,24960,0.32808706,-0.334762484,-0.20533323,0.9823336601257324,0.9636834,2.593298,8.530801,0,1.7030594,1.314679741859436,2.385270118713379,0,0.10805925726890564,2.6141224,8.530801,0,1.7019765
A549,4,DAC,7,2,20.55,5,0.05461486428976059,0.0013000102480873466,0.06648330390453339,0.0007934644818305969,0.031891535967588425,0.43266963958740234,0.000621759973000735,0.12658102810382843,0,0.052569448947906494,0.06452307850122452,0.4522698223590851,0.8138899,0.80593973,700,31140,31840,0.30673853,-0.42577827,-0.01866322,0.9680546522140503,0.9659814,0.8951112,2.0490303,0,0.21812876,0.43266963958740234,1.011808156967163,0,0.07047280669212341,0.9055065,2.0490303,0,0.21653265
A549,4,DAC,8,2,20.55,1,0.24525120854377747,0.06973844021558762,0.5215296745300293,0.004212222062051296,,,,,,,,,4.3318567,4.3318567,0,24608,24608,0.68486226,,0.1671297,,0.98568004,2.8794832,9.498017,0,9.682481,,,,,2.8794832,9.498017,0,9.682481
A549,4,DAC,8,2,20.55,2,0.08343631774187088,0.01688302494585514,0.2608092427253723,0.006513269618153572,0.19842247664928436,3.828842878341675,0.0037861482705920935,0.3956705331802368,0,0.24759183824062347,0.2768157720565796,2.146759271621704,2.744466,2.7387505,485,50235,50720,0.67713535,0.28068286180496216,0.22207648,0.9917430281639099,0.95004684,1.7345085,12.865291,0,7.0753584,3.828842878341675,4.995699405670166,2.2860283851623535,0.3570770025253296,1.7142884,12.865291,0,7.0974646
A549,4,DAC,9,2,20.55,1,0.1022660955786705,0.0033896458335220814,0.12181464582681656,0.0016562904929742217,0.0778423324227333,1.013095736503601,0.0005026098806411028,0.147138312458992,0.004691362846642733,0.09523370862007141,0.10649476200342178,0.7573707699775696,1.1568817,1.1497324,400,21952,22352,0.93125063,-0.169139296,0.5862327,0.9856930375099182,0.9699759,1.4887033,4.140496,0,0.6222386,1.013095736503601,1.6496498584747314,0.6039266586303711,0.04370083287358284,1.4973698,4.140496,0,0.62858355
A549,4,DAC,9,2,20.55,2,0.10056094080209732,0.006541074253618717,0.1528978794813156,0.001943168812431395,0.10906923562288284,0.9088556170463562,0.000509349163621664,0.18547971546649933,0.05600891262292862,0.12748800218105316,0.13812416791915894,0.7160488963127136,0.9471456,0.9436791,300,19700,20000,0.9325391,-0.264233202,0.7656852,0.9932842254638672,0.9730226,0.9457373,2.9018006,0,0.5716689,0.9088556170463562,1.2984102964401245,0.5821784734725952,0.016632992774248123,0.94629896,2.9018006,0,0.58010024
A549,4,DAC,9,2,20.55,3,0.16561245918273926,0.04096771404147148,0.4025399386882782,0.0042039076797664165,,,,,,,,,5.571656,5.571656,0,23120,23120,0.9845836,,0.46335942,,0.99006116,4.341519,17.741835,0,28.082193,,,,,4.341519,17.741835,0,28.082193
A549,4,GEF,0,3,85.79,1,0.11509236693382263,0.003309026127681136,0.1278420239686966,0.002045650966465473,0.0749487578868866,0.7168161273002625,0.0007120953523553908,0.1364174783229828,0,0.09600988030433655,0.10739081352949142,0.4891762435436249,0.8369432,0.83381015,400,44000,44400,0.381196,-0.434399307,0.39569747,0.9787819385528564,0.94822156,1.4217036,4.0294886,0,0.52547526,0.7168161273002625,1.3292580842971802,0.4626154899597168,0.04146888107061386,1.4281117,4.0294886,0,0.5253174
A549,4,GEF,0,3,85.79,2,0.11440674960613251,0.004063716623932123,0.13797207176685333,0.0016493992879986763,0.10492559522390366,1.0589123964309692,0.0008100144332274795,0.1939615160226822,0.025433577597141266,0.1280987560749054,0.14150571823120117,0.6615949273109436,0.72390765,0.7231948,300,25924,26224,0.6950749,0.3383362293243408,0.72401154,0.9878082275390625,0.9815902,1.139065,3.3268032,0,0.35880256,1.0589123964309692,1.6215745210647583,0.7346494197845459,0.040840961039066315,1.1399927,3.3268032,0,0.36240688
A549,4,GEF,0,3,85.79,3,0.10743115097284317,0.007773490156978369,0.1561204195022583,0.003695152932778001,0.0656915158033371,0.5200157761573792,0.0005173917743377388,0.16561216115951538,0.009123500436544418,0.08385572582483292,0.09474203735589981,0.3798952102661133,0.7177006,0.71497136,500,61388,61888,0.99259645,-0.391180485,0.5381534,0.9843839406967163,0.92800903,1.001623,4.402627,0,0.70013535,0.5200157761573792,0.9930731058120728,0.32329297065734863,0.017148207873106003,1.0055456,4.402627,0,0.70379364
A549,4,GEF,0,3,85.79,4,0.047304630279541016,0.0007367215002886951,0.05114753916859627,0.0006000156281515956,0.02239818498492241,0.1915028691291809,0.0003235842159483582,0.07863226532936096,0,0.03642359375953674,0.047888655215501785,0.1599113643169403,0.3615168,0.35992986,200,25208,25408,0.8664731,0.7311861515045166,0.4656522,0.9673909544944763,0.95133805,0.47390234,1.5449615,0,0.037368406,0.1915028691291809,0.34702903032302856,0.1119198277592659,0.00320330704562366,0.4761429,1.5449615,0,0.037001718
A549,4,GEF,0,3,85.79,5,0.055635616183280945,0.0017700113821774721,0.07302886992692947,0.001053157146088779,0.027009248733520508,0.31302449107170105,0.0007467850809916854,0.14298363029956818,0,0.0476875975728035,0.06552644073963165,0.23757249116897583,0.45523706,0.4539299,400,66208,66608,0.98280674,-0.648617506,0.57826,0.9511107802391052,0.9356759,0.55254835,2.527627,0,0.14912336,0.31302449107170105,0.5939272046089172,0.12755118310451508,0.012816186062991619,0.55399555,2.527627,0,0.14959815
A549,4,GEF,0,3,85.79,6,0.16741496324539185,0.006350109353661537,0.16741496324539185,0.006350109353661537,0.10765041410923004,0.7947844862937927,0.0003800530394073576,0.14871524274349213,0.07201161235570908,0.12401118874549866,0.1354338526725769,0.6101396679878235,1.2191974,1.2148912,300,42132,42432,0.088246986,-0.753205836,0.059979152,0.9824315905570984,0.85805696,1.4552258,4.966746,0.56378144,0.63065195,0.7947844862937927,1.1144477128982544,0.6321223974227905,0.020739659667015076,1.4599285,4.966746,0.56378144,0.6318668
A549,4,GEF,1,3,85.79,1,0.06892480701208115,0.0065974644385278225,0.14365075528621674,0.0030157743021845818,0.084284707903862,0.5587523579597473,0.0008407685672864318,0.14968366920948029,0,0.10672255605459213,0.11952213943004608,0.39498504996299744,0.74423474,0.74323165,100,34716,34816,0.24228482,-0.271194935,0.32285246,0.9958498477935791,0.9520488,0.77525073,4.6279206,0,0.91743094,0.5587523579597473,0.8248113393783569,0,0.014706368558108807,0.77587426,4.6279206,0,0.9198957
A549,4,GEF,1,3,85.79,2,0.0623808316886425,0.0014104711590334773,0.07046245038509369,0.0010237513342872262,0.03150613233447075,0.554470956325531,0.00035890773870050907,0.10430403053760529,0,0.046354152262210846,0.05703592672944069,0.38060298562049866,0.5937225,0.59161764,506,50726,51232,0.9964716,0.5367529988288879,0.64145577,0.9800922870635986,0.95604354,0.89517295,2.5480037,0,0.176466,0.554470956325531,1.0951485633850098,0.30969876050949097,0.024883149191737175,0.89857143,2.5480037,0,0.17680864
A549,4,GEF,1,3,85.79,3,0.14528223872184753,0.0032384712249040604,0.14528223872184753,0.0032384712249040604,0.08720159530639648,1.0630966424942017,4.258345870766789e-05,0.10183782875537872,0.06863577663898468,0.09249050915241241,0.09525502473115921,0.7863432168960571,1.6532443,1.6492352,200,43048,43248,0.1123737,0.6817334294319153,0.09077956,0.9993433356285095,0.8893536,2.126302,5.619276,0.970765,1.0001421,1.0630966424942017,1.1997454166412354,0.9707649946212769,0.0014074374921619892,2.1312413,5.619276,0.98763394,0.99950594
A549,4,GEF,1,3,85.79,4,0.07006184011697769,0.003945063333958387,0.11561920493841171,0.0012430151691660285,0.11190634965896606,1.4443529844284058,6.930470408406109e-05,0.131895050406456,0.09341726452112198,0.11855220794677734,0.12214775383472443,1.074863314628601,0.77934754,0.7802167,100,33900,34000,0.99907464,0.8097080588340759,0.9689178,0.9989947080612183,0.9665302,0.9634616,3.2351313,0,0.6938354,1.4443529844284058,1.5834389925003052,1.290340542793274,0.003789203707128763,0.962043,3.2351313,0,0.6951867
A549,4,GEF,1,3,85.79,5,0.0921691507101059,0.009486084803938866,0.18005692958831787,0.002706727012991905,0.1412023901939392,1.5521942377090454,0.0007984904223121703,0.20706786215305328,0.07724059373140335,0.164314866065979,0.17709091305732727,0.8641893863677979,1.0188756,1.0178481,100,14956,15056,0.79519874,0.39610373973846436,0.5113034,0.9984268546104431,0.9739192,1.1499946,4.8091702,0,1.5409155,1.5521942377090454,1.8064261674880981,1.2879199981689453,0.013275009579956532,1.1473053,4.8091702,0,1.5500408
A549,4,GEF,1,3,85.79,6,0.11537696421146393,0.004069633781909943,0.13256829977035522,0.002396987983956933,0.06384580582380295,0.8016741871833801,0.0005053089698776603,0.12912355363368988,0,0.0823899582028389,0.09243770688772202,0.5398725867271423,0.85478055,0.8510742,493,41395,41888,0.9963367,-0.209701955,0.7165987,0.9876655340194702,0.96693385,1.386157,4.197745,0,0.51250076,0.8016741871833801,1.4750312566757202,0.4826934039592743,0.022086994722485542,1.3931179,4.197745,0,0.5142244
A549,4,GEF,1,3,85.79,7,0.21662724018096924,0.005278469063341618,0.22364820539951324,0.0038793187122792006,0.16783441603183746,2.2253682613372803,0.0002691565896384418,0.20612630248069763,0.125183567404747,0.1808224469423294,0.18896877765655518,1.5036832094192505,1.8005477,1.7977195,200,20792,20992,0.8887587,0.7161810398101807,0.7850871,0.9955215454101562,0.9732609,3.2564929,7.7338233,0,1.4767942,2.2253682613372803,2.8184502124786377,1.5747319459915161,0.046641770750284195,3.266411,7.7338233,0,1.4802254
A549,4,GEF,1,3,85.79,8,0.12290280312299728,0.0011475125793367624,0.12290280312299728,0.0011475125793367624,0.06600846350193024,0.810822606086731,0.0006195051246322691,0.1759709268808365,0.011671892367303371,0.0857248306274414,0.09996523708105087,0.5633541941642761,0.9346432,0.9272214,592,29024,29616,0.562335,-0.334932089,0.3472491,0.9589934349060059,0.96050745,1.4499712,3.0405354,0.37599516,0.14929067,0.810822606086731,1.7713972330093384,0.3759951591491699,0.06583096832036972,1.4630078,3.0405354,0.45127878,0.14249067
A549,4,GEF,1,3,85.79,9,0.05752605199813843,0.0049495757557451725,0.12872374057769775,0.001910635270178318,0.06794397532939911,0.6891440749168396,0.0028380046132951975,0.19169984757900238,0,0.11384151130914688,0.1318921148777008,0.4921623468399048,0.54981786,0.54907465,568,43496,44064,0.72265613,0.42857831716537476,0.45461643,0.9299761056900024,0.93941426,0.59263396,3.1798868,0,0.49578822,0.6891440749168396,1.7260380983352661,0,0.2762654721736908,0.5913738,3.1798868,0,0.49853164
A549,4,GEF,1,3,85.79,10,0.18549737334251404,0.006552502978593111,0.18624548614025116,0.006439600605517626,0.0754392221570015,0.6992278695106506,0.0006023364257998765,0.18431368470191956,0.005253898911178112,0.0948232039809227,0.10792408138513565,0.4757334887981415,1.0999348,1.0870111,1500,70948,72448,0.02191131,0.3892263174057007,-0.16758624,0.9871534109115601,0.902532,1.9992212,5.9551525,0,0.87821287,0.6992278695106506,1.6763761043548584,0.4134425222873688,0.023846585303544998,2.0267062,5.9551525,0,0.85979056
A549,4,GEF,1,3,85.79,11,0.08830051869153976,0.00097789301071316,0.08886118978261948,0.000934279931243509,0.05541927367448807,0.5418559312820435,0.0005553419468924403,0.13994652032852173,0,0.07455571740865707,0.08664043247699738,0.3818790316581726,0.5611751,0.5572714,804,36124,36928,0.37885535,-0.043817498,0.03599897,0.9858026504516602,0.9709117,0.86254156,1.7747985,0,0.058552496,0.5418559312820435,0.9334502816200256,0.31185099482536316,0.01301766186952591,0.8696788,1.7747985,0,0.057226148
A549,4,GEF,10,3,85.79,1,0.23177874088287354,0.00603391882032156,0.23671378195285797,0.004994200076907873,0.11002490669488907,0.8728525042533875,0.0008078553364612162,0.21767522394657135,0.02390230819582939,0.1319846659898758,0.14637815952301025,0.610344648361206,1.1938314,1.1861588,591,44353,44944,0.869297,0.7208294868469238,0.35495964,0.9919947385787964,0.96187055,1.8939738,4.3916645,0,0.4361138,0.8728525042533875,1.2723478078842163,0.5343716144561768,0.015124100260436535,1.9075799,4.3916645,0,0.4276445
A549,4,GEF,10,3,85.79,2,0.11327637732028961,0.0016960672801360488,0.11423974484205246,0.0016004375647753477,0.07019996643066406,0.4972124695777893,0.0005636888672597706,0.14860299229621887,0.014570062980055809,0.08885874599218369,0.10236316919326782,0.3648223578929901,0.5906532,0.58817077,700,62980,63680,0.2509847,0.2834174931049347,0.22928365,0.962422251701355,0.9347197,0.8798665,2.387189,0,0.12166108,0.4972124695777893,1.067908525466919,0.284513384103775,0.022999323904514313,0.88411945,2.387189,0,0.12111214
A549,4,GEF,10,3,85.79,3,0.19232545793056488,0.004009893164038658,0.1941065788269043,0.003701303619891405,0.09459102898836136,1.1211116313934326,0.0006478590075857937,0.18633787333965302,0.02867458388209343,0.11483149230480194,0.12864701449871063,0.7426429986953735,1.4003248,1.3903236,1291,83605,84896,0.65865403,0.5282899737358093,0.32165024,0.9842687249183655,0.94336075,2.4810905,7.0302544,0,0.9280112,1.1211116313934326,2.0709428787231445,0.6319611668586731,0.0577203594148159,2.5020905,7.0302544,0,0.91244876
A549,4,GEF,10,3,85.79,4,0.23161949217319489,0.008445840328931808,0.24525122344493866,0.005599710624665022,0.13285009562969208,2.2983803749084473,0.001672492129728198,0.2934892177581787,0.03779158741235733,0.16558276116847992,0.18797895312309265,1.391852855682373,2.2837489,2.2747288,867,84861,85728,0.7446191,0.08157762885093689,0.2712282,0.9688014388084412,0.9545481,4.3072143,10.77806,0,3.1379912,2.2983803749084473,4.603393077850342,1.0540181398391724,0.3976001441478729,4.3277373,10.77806,0,3.1243393
